DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
231906599,03/03/2023 12:00:00 AM,01/14/2020 12:00:00 AM,1335,19,Mission,1902,2,354,THEFT OF IDENTITY,0928,35,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,14500    WILLOWGREEN                  LN,,34.3194,-118.4518
230610629,06/02/2023 12:00:00 AM,05/31/2020 12:00:00 AM,0430,06,Hollywood,0645,1,310,BURGLARY,1822 1607 0216 0344,-2,X,X,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,1700    ORCHID                       AV,,34.103,-118.3402
220321807,12/13/2022 12:00:00 AM,05/17/2020 12:00:00 AM,1620,03,Southwest,0317,2,354,THEFT OF IDENTITY,0929 1822 0100 0930 0922,50,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1400 W  25TH                         ST,,34.0337,-118.2915
221216052,07/07/2022 12:00:00 AM,02/23/2020 12:00:00 AM,1000,12,77th Street,1256,2,354,THEFT OF IDENTITY,0100,28,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,500 W  75TH                         ST,,33.9717,-118.2827
241504067,01/02/2024 12:00:00 AM,12/29/2020 12:00:00 AM,0750,15,N Hollywood,1555,2,903,CONTEMPT OF COURT,0913 2038,37,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,903,,,,5000    TUJUNGA                      AV,,34.1614,-118.379
220508440,04/27/2022 12:00:00 AM,07/07/2020 12:00:00 AM,1200,05,Harbor,0585,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1202 1606,64,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,2300 S  MEYLER                       ST,,33.7234,-118.2968
220213256,07/14/2022 12:00:00 AM,07/14/2020 12:00:00 AM,0900,02,Rampart,0257,2,354,THEFT OF IDENTITY,0100 0928 1202,79,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1200 W  7TH                          ST,,34.0552,-118.2675
221607555,04/22/2022 12:00:00 AM,08/01/2020 12:00:00 AM,1200,16,Foothill,1612,2,354,THEFT OF IDENTITY,0928,40,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,11100    HERRICK                      AV,,34.2713,-118.415
221516944,11/03/2022 12:00:00 AM,06/01/2020 12:00:00 AM,1200,15,N Hollywood,1517,2,354,THEFT OF IDENTITY,1817,59,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,6700    BAKMAN                       AV,,34.1925,-118.3779
230617817,11/14/2023 12:00:00 AM,11/13/2020 12:00:00 AM,2015,06,Hollywood,0622,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,,,IC,Invest Cont,420,,,,7200    FRANKLIN                     AV,,34.1146,-118.3607
231115685,11/12/2023 12:00:00 AM,11/12/2020 12:00:00 AM,1430,11,Northeast,1123,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,27,M,W,108,PARKING LOT,,,IC,Invest Cont,440,,,,3300    GLENDALE                     BL,,34.1142,-118.2652
231707687,04/04/2023 12:00:00 AM,05/08/2020 12:00:00 AM,1845,17,Devonshire,1745,2,354,THEFT OF IDENTITY,0917 0929,44,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,17100    CHATSWORTH                   ST,,34.2648,-118.5055
230711357,06/26/2023 12:00:00 AM,01/01/2020 12:00:00 AM,0001,07,Wilshire,0774,2,354,THEFT OF IDENTITY,1501,32,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,4900 W  WASHINGTON                   BL,,34.0431,-118.3482
220409258,05/29/2022 12:00:00 AM,03/29/2020 12:00:00 AM,1315,04,Hollenbeck,0467,2,354,THEFT OF IDENTITY,0100,16,M,H,504,OTHER RESIDENCE,,,IC,Invest Cont,354,,,,2600 E  4TH                          ST,,34.0395,-118.2093
220119956,09/06/2022 12:00:00 AM,07/01/2020 12:00:00 AM,1130,01,Central,0162,2,354,THEFT OF IDENTITY,0928 1822,22,F,B,750,CYBERSPACE,,,IC,Invest Cont,354,,,,800 S  HOPE                         ST,,34.0466,-118.259
240604173,01/05/2024 12:00:00 AM,07/09/2020 12:00:00 AM,1230,06,Hollywood,0637,2,354,THEFT OF IDENTITY,0928,21,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6200    HOLLYWOOD                    BL,,34.103,-118.3225
220104934,01/17/2022 12:00:00 AM,12/20/2020 12:00:00 AM,1730,01,Central,0158,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 1414 0947 0344,0,X,X,102,SIDEWALK,,,IC,Invest Cont,341,,,,6TH                          ST,GLADYS                       AV,34.0403,-118.2421
230817493,11/27/2023 12:00:00 AM,09/13/2020 12:00:00 AM,2100,08,West LA,0829,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 0913 0400,42,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,1700    COMSTOCK                     AV,,34.0596,-118.4233
221718084,12/20/2022 12:00:00 AM,12/02/2020 12:00:00 AM,1510,17,Devonshire,1764,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,15,F,H,404,DEPARTMENT STORE,,,IC,Invest Cont,440,,,,9300    TAMPA                        AV,,34.244,-118.5583
221110929,06/28/2022 12:00:00 AM,06/27/2020 12:00:00 AM,1945,11,Northeast,1113,1,330,BURGLARY FROM VEHICLE,0344,34,F,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,2800    COLORADO                     BL,,34.1428,-118.2261
231711735,06/07/2023 12:00:00 AM,09/02/2020 12:00:00 AM,0800,17,Devonshire,1775,2,354,THEFT OF IDENTITY,0929 1822,46,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,17400    NORDHOFF                     ST,,34.2394,-118.5112
231912127,07/26/2023 12:00:00 AM,01/26/2020 12:00:00 AM,1735,19,Mission,1913,2,354,THEFT OF IDENTITY,0923,46,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,14600    NURMI                        ST,,34.307,-118.4521
231818830,11/01/2023 12:00:00 AM,01/01/2020 12:00:00 AM,0001,18,Southeast,1841,2,762,LEWD CONDUCT,0913 0602 0360 0545 0536 0531 1258,6,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,762,,,,500 W  108TH                        ST,,33.9383,-118.2826
221710268,06/21/2022 12:00:00 AM,05/20/2020 12:00:00 AM,0600,17,Devonshire,1767,1,441,THEFT PLAIN - ATTEMPT,0352 0344 1202 2004 2021 0913 1817,72,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,441,,,,18600    PRAIRIE                      ST,,34.2442,-118.5362
231007464,03/30/2023 12:00:00 AM,06/25/2020 12:00:00 AM,1225,10,West Valley,1015,2,354,THEFT OF IDENTITY,1822 0929,28,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,7400    JAMIESON                     AV,,34.2048,-118.5219
221917823,12/12/2022 12:00:00 AM,04/05/2020 12:00:00 AM,1550,19,Mission,1921,2,354,THEFT OF IDENTITY,,23,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,15400    EL CAJON                     ST,,34.3054,-118.4681
211404152,01/04/2021 12:00:00 AM,12/28/2020 12:00:00 AM,1600,14,Pacific,1463,1,310,BURGLARY,0397 0344,44,F,H,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,12600 W  JEFFERSON                    BL,,33.9788,-118.4151
231205374,01/25/2023 12:00:00 AM,10/12/2020 12:00:00 AM,1200,12,77th Street,1263,2,354,THEFT OF IDENTITY,0100 0930 1822,35,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,8300 S  HARVARD                      BL,,33.9636,-118.3068
231505589,02/08/2023 12:00:00 AM,09/01/2020 12:00:00 AM,1200,15,N Hollywood,1557,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0400 0416,10,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,10800    HORTENSE                     ST,,34.1548,-118.3662
231420506,11/06/2023 12:00:00 AM,04/02/2020 12:00:00 AM,1825,14,Pacific,1445,2,354,THEFT OF IDENTITY,0928,60,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,12700    PACIFIC                      AV,,33.9993,-118.4397
221508505,04/20/2022 12:00:00 AM,12/31/2020 12:00:00 AM,1200,15,N Hollywood,1525,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,5900    CARPENTER                    AV,,34.1776,-118.3889
231817823,10/13/2023 12:00:00 AM,08/23/2020 12:00:00 AM,0001,18,Southeast,1846,2,354,THEFT OF IDENTITY,1822 0100 0344,32,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1500 E  112TH                        ST,,33.9332,-118.2485
231212586,05/24/2023 12:00:00 AM,06/03/2020 12:00:00 AM,2150,12,77th Street,1241,2,354,THEFT OF IDENTITY,1822 0930 0929,36,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6400    8TH                          AV,,33.9821,-118.3318
220309099,04/14/2022 12:00:00 AM,06/23/2020 12:00:00 AM,1530,03,Southwest,0311,2,354,THEFT OF IDENTITY,0100 0925 0930 1202 1822,72,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,2600    CARMONA                      AV,,34.0325,-118.3639
230810411,06/02/2023 12:00:00 AM,05/28/2020 12:00:00 AM,0609,08,West LA,0827,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1906 1912,25,M,W,101,STREET,511,VERBAL THREAT,IC,Invest Cont,930,,,,11700    MONTANA                      AV,,34.0549,-118.4671
201810154,04/26/2020 12:00:00 AM,04/22/2020 12:00:00 AM,1900,18,Southeast,1802,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,90TH,WALL,33.9547,-118.2717
221412410,06/15/2022 12:00:00 AM,11/12/2020 12:00:00 AM,1700,14,Pacific,1444,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,13600    MARINA POINT                 DR,,33.9876,-118.4489
