DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
211605013,02/03/2021 12:00:00 AM,12/18/2020 12:00:00 AM,1105,16,Foothill,1664,2,354,THEFT OF IDENTITY,1822,36,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,9700    SAN FERNANDO                 RD,,34.2471,-118.401
232014776,01/27/2023 12:00:00 AM,01/01/2020 12:00:00 AM,0001,20,Olympic,2055,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),,3,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,1100 S  KENMORE                      AV,,34.0509,-118.2968
220511322,06/29/2022 12:00:00 AM,03/01/2020 12:00:00 AM,1200,05,Harbor,0587,2,439,FALSE POLICE REPORT,1501,40,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,439,,,,2600 S  PECK                         AV,,33.7206,-118.2916
222116012,10/28/2022 12:00:00 AM,08/12/2020 12:00:00 AM,0001,21,Topanga,2114,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",,21,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,956,,,,7600    RUDNICK                      AV,,34.2086,-118.6121
221607970,12/28/2021 12:00:00 AM,10/15/2020 12:00:00 AM,1340,16,Foothill,1622,2,354,THEFT OF IDENTITY,,32,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10900    EL DORADO                    AV,,34.2677,-118.4269
222007501,03/11/2022 12:00:00 AM,03/11/2020 12:00:00 AM,1425,20,Olympic,2033,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0344,-1,X,X,248,CELL PHONE STORE,,,IC,Invest Cont,442,,,,3700    WILSHIRE                     BL,,34.0617,-118.3066
221411380,05/24/2022 12:00:00 AM,01/01/2020 12:00:00 AM,2040,14,Pacific,1428,2,354,THEFT OF IDENTITY,1822,31,F,H,602,BANK,,,IC,Invest Cont,354,,,,3200    OVERLAND                     AV,,34.0265,-118.4184
232017254,10/18/2023 12:00:00 AM,08/23/2020 12:00:00 AM,0001,20,Olympic,2023,2,354,THEFT OF IDENTITY,1822 0100 0344 0929 0930 0928,56,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,400 S  KINGSLEY                     DR,,34.0672,-118.3028
222115665,10/20/2022 12:00:00 AM,11/18/2020 12:00:00 AM,1200,21,Topanga,2187,2,354,THEFT OF IDENTITY,1822 0917,38,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,21700    VENTURA                      BL,,34.1683,-118.6007
230604864,01/23/2023 12:00:00 AM,01/01/2020 12:00:00 AM,0001,06,Hollywood,0659,1,121,"RAPE, FORCIBLE",1268 0361 0400 0500 1202 2033 0913 2021,62,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,1300 N  SERRANO                      AV,,34.095,-118.307
221718329,12/26/2022 12:00:00 AM,06/01/2020 12:00:00 AM,1200,17,Devonshire,1793,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0500 0913 1801 1258 0522 0515 0551,8,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,815,,,19000    BRYANT                       ST,,34.2272,-118.5471
221715853,11/09/2022 12:00:00 AM,08/15/2020 12:00:00 AM,2359,17,Devonshire,1795,2,860,BATTERY WITH SEXUAL CONTACT,1258 0522 0500 0360 0602 0913,11,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,17900    ROSCOE                       BL,,34.2248,-118.5151
221418374,10/30/2022 12:00:00 AM,10/30/2020 12:00:00 AM,2025,14,Pacific,1458,2,624,BATTERY - SIMPLE ASSAULT,0400 0416,22,M,H,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5000 S  SLAUSON                      AV,,33.9943,-118.408
222111399,07/07/2022 12:00:00 AM,08/21/2020 12:00:00 AM,0001,21,Topanga,2148,2,901,VIOLATION OF RESTRAINING ORDER,2038 2000,26,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,901,,,,20200    HARTLAND                     ST,,34.1947,-118.5737
230307948,02/28/2023 12:00:00 AM,03/28/2020 12:00:00 AM,0745,03,Southwest,0396,2,354,THEFT OF IDENTITY,0100 0930 1822,23,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,900 W  41ST                         ST,,34.0092,-118.29
220709413,03/10/2022 12:00:00 AM,01/20/2020 12:00:00 AM,2359,07,Wilshire,0743,1,121,"RAPE, FORCIBLE",1206 0408 0513 0913 0448 0527 0444 2002 2000 1814,22,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,6000    WILSHIRE                     BL,,34.0627,-118.3593
231109198,05/20/2023 12:00:00 AM,01/01/2020 12:00:00 AM,1235,11,Northeast,1176,2,354,THEFT OF IDENTITY,0100 1822,27,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2300    FERNLEAF                     ST,,34.0875,-118.2319
200905707,02/08/2020 12:00:00 AM,02/07/2020 12:00:00 AM,2000,09,Van Nuys,0939,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AO,Adult Other,510,,,,AETNA,ATOLL,34.1803,-118.4204
220910848,06/27/2022 12:00:00 AM,10/30/2020 12:00:00 AM,1105,09,Van Nuys,0909,2,354,THEFT OF IDENTITY,1822,59,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,7500    WOODMAN                      PL,,34.2071,-118.4298
230516031,11/21/2023 12:00:00 AM,11/21/2020 12:00:00 AM,0320,05,Harbor,0505,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0429 0432 0444 0913 1241 1243 1310 1813 2000,38,F,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,900    FRANCISCO                    ST,,33.8498,-118.2929
220221510,12/08/2022 12:00:00 AM,04/08/2020 12:00:00 AM,1400,02,Rampart,0261,2,354,THEFT OF IDENTITY,0100 0935,30,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,2600 W  7TH                          ST,,34.059,-118.2824
232104887,01/24/2023 12:00:00 AM,05/20/2020 12:00:00 AM,1830,21,Topanga,2173,2,354,THEFT OF IDENTITY,0930 0928,22,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,23000    LEONORA                      DR,,34.1658,-118.6273
221216200,07/11/2022 12:00:00 AM,09/01/2020 12:00:00 AM,1235,12,77th Street,1255,2,354,THEFT OF IDENTITY,0929 0930,65,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,7300 S  DENKER                       AV,,33.9735,-118.3046
231509430,05/08/2023 12:00:00 AM,09/20/2020 12:00:00 AM,1005,15,N Hollywood,1595,2,354,THEFT OF IDENTITY,0930 0929,52,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,11600    VENTURA                      BL,,34.1403,-118.3848
220107460,02/24/2022 12:00:00 AM,01/15/2020 12:00:00 AM,0001,01,Central,0192,2,354,THEFT OF IDENTITY,0344 1822 0930 0929 0922 1239,26,F,B,607,BANKING INSIDE MARKET-STORE *,,,IC,Invest Cont,354,,,,1400 S  FLOWER                       ST,,34.0388,-118.2677
221809781,04/26/2022 12:00:00 AM,02/01/2020 12:00:00 AM,0001,18,Southeast,1827,2,354,THEFT OF IDENTITY,0100 1822 0928,41,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,9300    CROESUS                      AV,,33.9487,-118.2392
231407360,03/22/2023 12:00:00 AM,11/16/2020 12:00:00 AM,2300,14,Pacific,1452,2,624,BATTERY - SIMPLE ASSAULT,0416,32,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,100    CATAMARAN                    ST,,33.9781,-118.4644
210906739,03/09/2021 12:00:00 AM,11/16/2020 12:00:00 AM,1200,09,Van Nuys,0941,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,5800    VAN NUYS                     BL,,34.1766,-118.4589
230604663,01/17/2023 12:00:00 AM,11/01/2020 12:00:00 AM,0001,06,Hollywood,0659,2,860,BATTERY WITH SEXUAL CONTACT,1822 0500 0522,22,M,W,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,5400    FOUNTAIN                     AV,,34.0966,-118.3049
231421914,12/17/2020 12:00:00 AM,12/17/2020 12:00:00 AM,1315,14,Pacific,1424,2,354,THEFT OF IDENTITY,0377 0928,25,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3000    INGLEWOOD                    BL,,34.0215,-118.441
230415586,12/21/2023 12:00:00 AM,10/01/2020 12:00:00 AM,0900,04,Hollenbeck,0489,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),,11,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,3000    WYNWOOD                      LN,,34.0248,-118.2139
231511384,06/23/2023 12:00:00 AM,09/01/2020 12:00:00 AM,1200,15,N Hollywood,1531,2,354,THEFT OF IDENTITY,0929 1817,29,F,W,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,12500    BURBANK                      BL,,34.1721,-118.4053
220705301,02/03/2022 12:00:00 AM,07/14/2020 12:00:00 AM,1705,07,Wilshire,0755,2,354,THEFT OF IDENTITY,0929 1822,34,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,5400    SAN VICENTE                  BL,,34.0531,-118.3524
231204292,01/02/2023 12:00:00 AM,01/08/2020 12:00:00 AM,0900,12,77th Street,1231,2,354,THEFT OF IDENTITY,0100 0922,21,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4100 W  60TH                         ST,,33.9853,-118.3464
220314618,08/03/2022 12:00:00 AM,03/10/2020 12:00:00 AM,0001,03,Southwest,0393,2,354,THEFT OF IDENTITY,0929 1822 1202 0100,71,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4100    GARTHWAITE                   AV,,34.0094,-118.3231
221704906,01/24/2022 12:00:00 AM,10/17/2020 12:00:00 AM,0625,17,Devonshire,1762,2,354,THEFT OF IDENTITY,1822 1501,47,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,20500    LASSEN                       ST,,34.25,-118.5798
220615948,09/13/2022 12:00:00 AM,01/01/2020 12:00:00 AM,1200,06,Hollywood,0645,2,900,VIOLATION OF COURT ORDER,2038,31,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,900,,,,7000    LANEWOOD                     AV,,34.0992,-118.3414
220505776,02/14/2022 12:00:00 AM,11/04/2020 12:00:00 AM,1150,05,Harbor,0511,2,354,THEFT OF IDENTITY,0377 0928,29,F,B,238,TELECOMMUNICATION FACILITY/LOCATION,,,IC,Invest Cont,354,,,,1700    256TH                        ST,,33.7915,-118.3077
230116672,07/17/2023 12:00:00 AM,08/22/2020 12:00:00 AM,1800,01,Central,0132,1,121,"RAPE, FORCIBLE",0400 0527 0913,32,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,200 S  OLIVE                        ST,,34.0535,-118.2491
221809652,04/22/2022 12:00:00 AM,07/20/2020 12:00:00 AM,0630,18,Southeast,1822,2,354,THEFT OF IDENTITY,1822 0100 1501,31,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,100 E  95TH                         ST,,33.9501,-118.2739
230406446,03/16/2023 12:00:00 AM,03/15/2020 12:00:00 AM,1620,04,Hollenbeck,0454,2,354,THEFT OF IDENTITY,,48,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1800 E  4TH                          ST,,34.0453,-118.2197
211209532,04/01/2021 12:00:00 AM,10/18/2020 12:00:00 AM,1225,12,77th Street,1203,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,,48,F,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,1800 W  49TH                         ST,,33.999,-118.3133
230207636,03/18/2023 12:00:00 AM,01/01/2020 12:00:00 AM,0900,02,Rampart,0238,2,354,THEFT OF IDENTITY,0377,51,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1300    ANGELINA                     ST,,34.0648,-118.2559
221206083,02/04/2022 12:00:00 AM,01/25/2020 12:00:00 AM,0001,12,77th Street,1251,2,354,THEFT OF IDENTITY,0100 0928,70,F,B,101,STREET,,,IC,Invest Cont,354,,,,3300 W  74TH                         ST,,33.9727,-118.3299
221811443,05/26/2022 12:00:00 AM,02/02/2020 12:00:00 AM,2053,18,Southeast,1827,2,354,THEFT OF IDENTITY,0100 1822 0935,36,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10100    BEACH                        ST,,33.945,-118.2413
220208285,03/30/2022 12:00:00 AM,06/30/2020 12:00:00 AM,0930,02,Rampart,0269,2,354,THEFT OF IDENTITY,0100 0930,20,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1500    CAMBRIA                      ST,,34.0523,-118.2699
231009710,05/30/2023 12:00:00 AM,01/04/2020 12:00:00 AM,1935,10,West Valley,1025,2,354,THEFT OF IDENTITY,1822 0929 1501,27,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6800    NEWCASTLE                    AV,,34.1948,-118.5253
220506283,03/01/2022 12:00:00 AM,01/01/2020 12:00:00 AM,1200,05,Harbor,0506,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1500 W  220TH                        ST,,33.828,-118.3038
220410114,06/22/2022 12:00:00 AM,01/01/2020 12:00:00 AM,1220,04,Hollenbeck,0479,2,354,THEFT OF IDENTITY,0100,23,F,H,101,STREET,,,IC,Invest Cont,354,,,,900    CALZONA                      ST,,34.0243,-118.1931
222117263,12/01/2022 12:00:00 AM,01/01/2020 12:00:00 AM,1100,21,Topanga,2137,2,354,THEFT OF IDENTITY,1822 0922,38,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,7300    VARIEL                       AV,,34.2029,-118.5928
220406802,03/25/2022 12:00:00 AM,03/24/2020 12:00:00 AM,0245,04,Hollenbeck,0411,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,300    SAN FERNANDO                 RD,,34.0768,-118.2228
221320934,11/14/2022 12:00:00 AM,04/27/2020 12:00:00 AM,2300,13,Newton,1331,1,121,"RAPE, FORCIBLE",0913 1814 1300 2000 0527,53,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,MAIN                         ST,29TH                         ST,34.0225,-118.2702
221306072,02/09/2022 12:00:00 AM,08/05/2020 12:00:00 AM,1240,13,Newton,1333,2,354,THEFT OF IDENTITY,0100,20,M,B,750,CYBERSPACE,,,IC,Invest Cont,354,,,,800 E  28TH                         ST,,34.019,-118.2606
221614062,11/07/2022 12:00:00 AM,02/26/2020 12:00:00 AM,1200,16,Foothill,1675,2,354,THEFT OF IDENTITY,1822,48,F,H,504,OTHER RESIDENCE,,,IC,Invest Cont,354,,,,8600    HERRICK                      AV,,34.2273,-118.3686
222105110,01/28/2022 12:00:00 AM,09/07/2020 12:00:00 AM,1200,21,Topanga,2102,2,354,THEFT OF IDENTITY,1822 0928,41,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,8300    WOODLAKE                     AV,,34.2193,-118.6322
221407828,03/18/2022 12:00:00 AM,08/19/2020 12:00:00 AM,1800,14,Pacific,1479,1,330,BURGLARY FROM VEHICLE,1607,60,M,H,101,STREET,,,IC,Invest Cont,330,,,,5400 W  76TH                         ST,,33.9678,-118.3742
220505521,02/08/2022 12:00:00 AM,10/01/2020 12:00:00 AM,0001,05,Harbor,0518,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",0344 1206,42,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,653,,,,1400    BAYPOINT                     AV,,33.7926,-118.2586
230406805,03/26/2023 12:00:00 AM,02/10/2020 12:00:00 AM,1400,04,Hollenbeck,0462,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,20,F,H,222,LAUNDROMAT,,,IC,Invest Cont,440,,,,2100    WHITTIER                     BL,,34.0362,-118.2199
